tourney_date,year,A_name,B_name,surface,tourney_level,best_of,y
20100208,2010,Julien Benneteau,Ivan Ljubicic,Hard,A,3,1
20100208,2010,Rajeev Ram,Philipp Kohlschreiber,Hard,A,3,0
20100208,2010,Frederico Gil,Pablo Andujar,Clay,A,3,1
20100208,2010,Arnaud Clement,Michael Berrer,Hard,A,3,0
20100208,2010,Santiago Giraldo,Dudi Sela,Hard,A,3,0
20100208,2010,Rui Machado,Marcos Daniel,Clay,A,3,1
20100208,2010,Mischa Zverev,Igor Sijsling,Hard,A,3,0
20100208,2010,Ryan Harrison,Denis Istomin,Hard,A,3,0
20100208,2010,Igor Andreev,Potito Starace,Clay,A,3,1
20100208,2010,Florent Serra,Robin Soderling,Hard,A,3,0
20100208,2010,Devin Britton,Tommy Haas,Hard,A,3,0
20100208,2010,Horacio Zeballos,Marcel Granollers,Clay,A,3,0
20100208,2010,Jurgen Melzer,Viktor Troicki,Hard,A,3,1
20100208,2010,Jeremy Chardy,Bjorn Phau,Hard,A,3,0
20100208,2010,Fabio Fognini,Martin Vassallo Arguello,Clay,A,3,1
20100208,2010,Andreas Seppi,Stephane Bohli,Hard,A,3,1
20100208,2010,Robby Ginepri,Ricardas Berankis,Hard,A,3,0
20100208,2010,Lukasz Kubot,Oscar Hernandez,Clay,A,3,1
20100208,2010,Marcos Baghdatis,James Blake,Hard,A,3,1
20100208,2010,Tim Smyczek,Benjamin Becker,Hard,A,3,0
20100208,2010,Simon Greul,Albert Montanes,Clay,A,3,0
20100208,2010,Feliciano Lopez,Nikolay Davydenko,Hard,A,3,0
20100208,2010,Yen Hsun Lu,Fernando Verdasco,Hard,A,3,0
20100208,2010,Juan Carlos Ferrero,Nicolas Massu,Clay,A,3,1
20100208,2010,Novak Djokovic,Marco Chiudinelli,Hard,A,3,1
20100208,2010,Andy Roddick,Leonardo Mayer,Hard,A,3,1
20100208,2010,Juan Ignacio Chela,Carlos Berlocq,Clay,A,3,0
20100208,2010,Tommy Robredo,Florian Mayer,Hard,A,3,0
20100208,2010,Jarkko Nieminen,Tomas Berdych,Hard,A,3,0
20100208,2010,Daniel Gimeno Traver,Thomaz Bellucci,Clay,A,3,0
20100208,2010,Gael Monfils,Thiemo De Bakker,Hard,A,3,1
20100208,2010,Michael Russell,Xavier Malisse,Hard,A,3,1
20100208,2010,Ricardo Mello,Victor Hanescu,Clay,A,3,1
20100208,2010,Marsel Ilhan,Mikhail Youzhny,Hard,A,3,0
20100208,2010,Sam Querrey,Taylor Dent,Hard,A,3,1
20100208,2010,Frederico Gil,Pablo Cuevas,Clay,A,3,0
20100208,2010,Julien Benneteau,Michael Berrer,Hard,A,3,1
20100208,2010,Philipp Kohlschreiber,Dudi Sela,Hard,A,3,1
20100208,2010,Igor Andreev,Rui Machado,Clay,A,3,1
20100208,2010,Igor Sijsling,Robin Soderling,Hard,A,3,0
20100208,2010,Tommy Haas,Denis Istomin,Hard,A,3,0
20100208,2010,Fabio Fognini,Marcel Granollers,Clay,A,3,1
20100208,2010,Jurgen Melzer,Andreas Seppi,Hard,A,3,1
20100208,2010,Bjorn Phau,Ricardas Berankis,Hard,A,3,0
20100208,2010,Lukasz Kubot,Albert Montanes,Clay,A,3,1
20100208,2010,Marcos Baghdatis,Nikolay Davydenko,Hard,A,3,0
20100208,2010,Benjamin Becker,Fernando Verdasco,Hard,A,3,0
20100208,2010,Juan Carlos Ferrero,Carlos Berlocq,Clay,A,3,1
20100208,2010,Novak Djokovic,Florian Mayer,Hard,A,3,1
20100208,2010,Tomas Berdych,Andy Roddick,Hard,A,3,0
20100208,2010,Ricardo Mello,Thomaz Bellucci,Clay,A,3,1
20100208,2010,Mikhail Youzhny,Gael Monfils,Hard,A,3,1
20100208,2010,Michael Russell,Sam Querrey,Hard,A,3,0
20100208,2010,Pablo Cuevas,Igor Andreev,Clay,A,3,0
20100208,2010,Julien Benneteau,Robin Soderling,Hard,A,3,0
20100208,2010,Philipp Kohlschreiber,Denis Istomin,Hard,A,3,0
20100208,2010,Lukasz Kubot,Fabio Fognini,Clay,A,3,1
20100208,2010,Nikolay Davydenko,Jurgen Melzer,Hard,A,3,1
20100208,2010,Ricardas Berankis,Fernando Verdasco,Hard,A,3,0
20100208,2010,Ricardo Mello,Juan Carlos Ferrero,Clay,A,3,0
20100208,2010,Mikhail Youzhny,Novak Djokovic,Hard,A,3,1
20100208,2010,Sam Querrey,Andy Roddick,Hard,A,3,0
20100208,2010,Lukasz Kubot,Igor Andreev,Clay,A,3,1
20100208,2010,Robin Soderling,Nikolay Davydenko,Hard,A,3,1
20100208,2010,Fernando Verdasco,Denis Istomin,Hard,A,3,1
20100208,2010,Juan Carlos Ferrero,Lukasz Kubot,Clay,A,3,1
20100208,2010,Robin Soderling,Mikhail Youzhny,Hard,A,3,1
20100208,2010,Fernando Verdasco,Andy Roddick,Hard,A,3,1
20100215,2010,David Ferrer,Simon Greul,Clay,A,3,1
20100215,2010,Simone Bolelli,Sergiy Stakhovsky,Hard,A,3,0
20100215,2010,James Blake,Andy Roddick,Hard,A,3,0
20100215,2010,Peter Luczak,Frederico Gil,Clay,A,3,0
20100215,2010,Edouard Roger Vasselin,Michael Llodra,Hard,A,3,0
20100215,2010,Yen Hsun Lu,Robby Ginepri,Hard,A,3,1
20100215,2010,Marcel Granollers,Diego Junqueira,Clay,A,3,1
20100215,2010,Daniel Brands,Marcos Baghdatis,Hard,A,3,0
20100215,2010,Leonardo Mayer,Mardy Fish,Hard,A,3,1
20100215,2010,Fabio Fognini,Igor Andreev,Clay,A,3,0
20100215,2010,Mischa Zverev,David Guez,Hard,A,3,1
20100215,2010,Rajeev Ram,Sam Querrey,Hard,A,3,0
20100215,2010,Daniel Gimeno Traver,Nicolas Almagro,Clay,A,3,1
20100215,2010,Jan Hajek,Yannick Mertens,Hard,A,3,0
20100215,2010,Kevin Anderson,Radek Stepanek,Hard,A,3,0
20100215,2010,Potito Starace,David Nalbandian,Clay,A,3,0
20100215,2010,Guillaume Rufin,Laurent Recouderc,Hard,A,3,1
20100215,2010,Robert Kendrick,Ernests Gulbis,Hard,A,3,0
20100215,2010,Oscar Hernandez,Pablo Andujar,Clay,A,3,0
20100215,2010,Stephane Bohli,Julien Benneteau,Hard,A,3,0
20100215,2010,Wayne Odesnik,Michael Russell,Hard,A,3,0
20100215,2010,Pablo Cuevas,Albert Montanes,Clay,A,3,0
20100215,2010,Florent Serra,Igor Kunitsyn,Hard,A,3,1
20100215,2010,Ryan Sweeting,Tomas Berdych,Hard,A,3,0
20100215,2010,Gaston Gaudio,Horacio Zeballos,Clay,A,3,0
20100215,2010,Arnaud Clement,Andreas Seppi,Hard,A,3,0
20100215,2010,John Isner,Ryan Harrison,Hard,A,3,1
20100215,2010,Carlos Moya,Filippo Volandri,Clay,A,3,1
20100215,2010,Gilles Simon,Olivier Rochus,Hard,A,3,0
20100215,2010,Dudi Sela,Jarkko Nieminen,Hard,A,3,0
20100215,2010,Juan Ignacio Chela,Richard Gasquet,Clay,A,3,1
20100215,2010,Ruben Bemelmans,Illya Marchenko,Hard,A,3,0
20100215,2010,Ivo Karlovic,Benjamin Becker,Hard,A,3,1
20100215,2010,Juan Monaco,Lukasz Kubot,Clay,A,3,1
20100215,2010,Josselin Ouanna,Denis Istomin,Hard,A,3,1
20100215,2010,Xavier Malisse,Tommy Haas,Hard,A,3,1
20100215,2010,Eduardo Schwank,Victor Hanescu,Clay,A,3,0
20100215,2010,Robin Soderling,Sergiy Stakhovsky,Hard,A,3,1
20100215,2010,Philipp Kohlschreiber,Evgeny Korolev,Hard,A,3,0
20100215,2010,Daniel Koellerer,Santiago Ventura,Clay,A,3,0
20100215,2010,Marcos Baghdatis,Michael Llodra,Hard,A,3,0
20100215,2010,Taylor Dent,Philipp Petzschner,Hard,A,3,0
20100215,2010,Marcos Daniel,Paolo Lorenzi,Clay,A,3,1
20100215,2010,Tommy Robredo,Mischa Zverev,Hard,A,3,0
20100215,2010,Bobby Reynolds,Lukas Lacko,Hard,A,3,0
20100215,2010,Juan Carlos Ferrero,Ricardo Mello,Clay,A,3,1
20100215,2010,Yannick Mertens,Guillaume Rufin,Hard,A,3,0
20100215,2010,Fernando Verdasco,Jeremy Chardy,Hard,A,3,0
20100215,2010,Frederico Gil,David Ferrer,Clay,A,3,0
20100215,2010,Florent Serra,Julien Benneteau,Hard,A,3,0
20100215,2010,Yen Hsun Lu,Andy Roddick,Hard,A,3,0
20100215,2010,Igor Andreev,Marcel Granollers,Clay,A,3,1
20100215,2010,Andreas Seppi,Gael Monfils,Hard,A,3,0
20100215,2010,Leonardo Mayer,Sam Querrey,Hard,A,3,0
20100215,2010,David Nalbandian,Daniel Gimeno Traver,Clay,A,3,1
20100215,2010,Illya Marchenko,Olivier Rochus,Hard,A,3,1
20100215,2010,Ernests Gulbis,Radek Stepanek,Hard,A,3,1
20100215,2010,Pablo Andujar,Albert Montanes,Clay,A,3,0
20100215,2010,Josselin Ouanna,Jo-Wilfried Tsonga,Hard,A,3,0
20100215,2010,Tomas Berdych,Michael Russell,Hard,A,3,1
20100215,2010,Carlos Moya,Horacio Zeballos,Clay,A,3,0
20100215,2010,Michael Llodra,Robin Soderling,Hard,A,3,1
20100215,2010,Jarkko Nieminen,John Isner,Hard,A,3,0
20100215,2010,Juan Ignacio Chela,Juan Monaco,Clay,A,3,0
20100215,2010,Guillaume Rufin,Mischa Zverev,Hard,A,3,0
20100215,2010,Ivo Karlovic,Xavier Malisse,Hard,A,3,1
20100215,2010,Santiago Ventura,Victor Hanescu,Clay,A,3,1
20100215,2010,Julien Benneteau,Gael Monfils,Hard,A,3,1
20100215,2010,Philipp Petzschner,Evgeny Korolev,Hard,A,3,1
20100215,2010,Marcos Daniel,Juan Carlos Ferrero,Clay,A,3,0
20100215,2010,Illya Marchenko,Jo-Wilfried Tsonga,Hard,A,3,0
20100215,2010,Jeremy Chardy,Lukas Lacko,Hard,A,3,0
20100215,2010,Igor Andreev,David Ferrer,Clay,A,3,0
20100215,2010,Mischa Zverev,Michael Llodra,Hard,A,3,0
20100215,2010,Andy Roddick,Sam Querrey,Hard,A,3,0
20100215,2010,David Nalbandian,Albert Montanes,Clay,A,3,0
20100215,2010,Jo-Wilfried Tsonga,Julien Benneteau,Hard,A,3,0
20100215,2010,Ernests Gulbis,Tomas Berdych,Hard,A,3,1
20100215,2010,Juan Monaco,Horacio Zeballos,Clay,A,3,1
20100215,2010,Michael Llodra,Julien Benneteau,Hard,A,3,1
20100215,2010,Ivo Karlovic,John Isner,Hard,A,3,0
20100215,2010,Santiago Ventura,Juan Carlos Ferrero,Clay,A,3,0
20100215,2010,Philipp Petzschner,Lukas Lacko,Hard,A,3,1
20100215,2010,Albert Montanes,David Ferrer,Clay,A,3,0
20100215,2010,Ernests Gulbis,Sam Querrey,Hard,A,3,0
20100215,2010,Juan Carlos Ferrero,Juan Monaco,Clay,A,3,1
20100215,2010,John Isner,Philipp Petzschner,Hard,A,3,1
20100215,2010,David Ferrer,Juan Carlos Ferrero,Clay,A,3,0
20100215,2010,John Isner,Sam Querrey,Hard,A,3,0
20100222,2010,Fabio Fognini,Fernando Verdasco,Clay,A,3,0
20100222,2010,Tommy Haas,Teymuraz Gabashvili,Hard,A,3,0
20100222,2010,Julien Benneteau,Tommy Robredo,Hard,A,3,0
20100222,2010,Horacio Zeballos,Lukasz Kubot,Clay,A,3,0
20100222,2010,Ryan Harrison,Ernests Gulbis,Hard,A,3,0
20100222,2010,Simone Bolelli,Jurgen Melzer,Hard,A,3,0
20100222,2010,Juan Ignacio Chela,Peter Luczak,Clay,A,3,1
20100222,2010,Leonardo Mayer,Kevin Anderson,Hard,A,3,1
20100222,2010,Stefan Koubek,Feliciano Lopez,Hard,A,3,1
20100222,2010,Alberto Martin,Juan Monaco,Clay,A,3,0
20100222,2010,Nick Lindahl,Florian Mayer,Hard,A,3,0
20100222,2010,Arnaud Clement,Marin Cilic,Hard,A,3,0
20100222,2010,Juan Carlos Ferrero,Diego Junqueira,Clay,A,3,1
20100222,2010,Benjamin Becker,Kei Nishikori,Hard,A,3,1
20100222,2010,Andy Murray,Igor Kunitsyn,Hard,A,3,1
20100222,2010,Igor Andreev,Victor Crivoi,Clay,A,3,1
20100222,2010,Rajeev Ram,Wayne Odesnik,Hard,A,3,0
20100222,2010,Janko Tipsarevic,Andreas Seppi,Hard,A,3,1
20100222,2010,Richard Gasquet,Carlos Moya,Clay,A,3,1
20100222,2010,Paolo Lorenzi,Jarkko Nieminen,Hard,A,3,0
20100222,2010,Bjorn Phau,Mohammad Ghareeb,Hard,A,3,1
20100222,2010,Dudi Sela,Nicolas Almagro,Clay,A,3,0
20100222,2010,Nicolas Lapentti,Evgeny Korolev,Hard,A,3,0
20100222,2010,Mikhail Youzhny,Lukas Lacko,Hard,A,3,1
20100222,2010,Daniel Gimeno Traver,Albert Montanes,Clay,A,3,0
20100222,2010,Michael Russell,Mischa Zverev,Hard,A,3,0
20100222,2010,Gilles Simon,Marcos Baghdatis,Hard,A,3,0
20100222,2010,Pablo Cuevas,Marcos Daniel,Clay,A,3,1
20100222,2010,Christophe Rochus,Mardy Fish,Hard,A,3,0
20100222,2010,Somdev Devvarman,Marco Chiudinelli,Hard,A,3,1
20100222,2010,Thomaz Bellucci,Oscar Hernandez,Clay,A,3,1
20100222,2010,Santiago Giraldo,Vincent Spadea,Hard,A,3,1
20100222,2010,Sergiy Stakhovsky,Michael Berrer,Hard,A,3,0
20100222,2010,David Ferrer,Potito Starace,Clay,A,3,1
20100222,2010,Jeremy Chardy,Xavier Malisse,Hard,A,3,1
20100222,2010,Florent Serra,Nikolay Davydenko,Hard,A,3,0
20100222,2010,Simon Greul,John Isner,Clay,A,3,1
20100222,2010,James Blake,Taylor Dent,Hard,A,3,1
20100222,2010,Jo-Wilfried Tsonga,Michael Llodra,Hard,A,3,1
20100222,2010,Eduardo Schwank,Santiago Gonzalez,Clay,A,3,1
20100222,2010,Robin Haase,Robert Kendrick,Hard,A,3,1
20100222,2010,Ivan Ljubicic,Jan Hernych,Hard,A,3,1
20100222,2010,Frederico Gil,Victor Hanescu,Clay,A,3,0
20100222,2010,Daniel Brands,Sebastien Grosjean,Hard,A,3,1
20100222,2010,Viktor Troicki,Rainer Schuettler,Hard,A,3,1
20100222,2010,Sam Querrey,Fernando Gonzalez,Clay,A,3,0
20100222,2010,Ivo Karlovic,Philipp Petzschner,Hard,A,3,1
20100222,2010,Guillermo Garcia Lopez,Novak Djokovic,Hard,A,3,0
20100222,2010,Fernando Verdasco,Lukasz Kubot,Clay,A,3,1
20100222,2010,Ernests Gulbis,Teymuraz Gabashvili,Hard,A,3,1
20100222,2010,Jurgen Melzer,Tommy Robredo,Hard,A,3,1
20100222,2010,Juan Monaco,Juan Ignacio Chela,Clay,A,3,1
20100222,2010,Leonardo Mayer,Florian Mayer,Hard,A,3,1
20100222,2010,Marin Cilic,Stefan Koubek,Hard,A,3,1
20100222,2010,Juan Carlos Ferrero,Igor Andreev,Clay,A,3,1
20100222,2010,Benjamin Becker,Wayne Odesnik,Hard,A,3,1
20100222,2010,Janko Tipsarevic,Andy Murray,Hard,A,3,1
20100222,2010,Nicolas Almagro,Richard Gasquet,Clay,A,3,1
20100222,2010,Jarkko Nieminen,Evgeny Korolev,Hard,A,3,1
20100222,2010,Bjorn Phau,Mikhail Youzhny,Hard,A,3,0
20100222,2010,Albert Montanes,Pablo Cuevas,Clay,A,3,0
20100222,2010,Mardy Fish,Mischa Zverev,Hard,A,3,1
20100222,2010,Somdev Devvarman,Marcos Baghdatis,Hard,A,3,0
20100222,2010,Thomaz Bellucci,David Ferrer,Clay,A,3,0
20100222,2010,Jeremy Chardy,Santiago Giraldo,Hard,A,3,1
20100222,2010,Nikolay Davydenko,Michael Berrer,Hard,A,3,0
20100222,2010,Simon Greul,Eduardo Schwank,Clay,A,3,0
20100222,2010,James Blake,Robin Haase,Hard,A,3,1
20100222,2010,Ivan Ljubicic,Jo-Wilfried Tsonga,Hard,A,3,1
20100222,2010,Victor Hanescu,Fernando Gonzalez,Clay,A,3,0
20100222,2010,Daniel Brands,Ivo Karlovic,Hard,A,3,0
20100222,2010,Novak Djokovic,Viktor Troicki,Hard,A,3,1
20100222,2010,Juan Monaco,Fernando Verdasco,Clay,A,3,1
20100222,2010,Ernests Gulbis,Leonardo Mayer,Hard,A,3,1
20100222,2010,Jurgen Melzer,Marin Cilic,Hard,A,3,1
20100222,2010,Nicolas Almagro,Juan Carlos Ferrero,Clay,A,3,0
20100222,2010,Jarkko Nieminen,Benjamin Becker,Hard,A,3,1
20100222,2010,Mikhail Youzhny,Janko Tipsarevic,Hard,A,3,1
20100222,2010,Pablo Cuevas,David Ferrer,Clay,A,3,0
20100222,2010,Mardy Fish,Jeremy Chardy,Hard,A,3,1
20100222,2010,Marcos Baghdatis,Michael Berrer,Hard,A,3,1
20100222,2010,Eduardo Schwank,Fernando Gonzalez,Clay,A,3,0
20100222,2010,James Blake,Ivo Karlovic,Hard,A,3,0
20100222,2010,Ivan Ljubicic,Novak Djokovic,Hard,A,3,0
20100222,2010,Juan Monaco,Juan Carlos Ferrero,Clay,A,3,0
20100222,2010,Ernests Gulbis,Jarkko Nieminen,Hard,A,3,1
20100222,2010,Mikhail Youzhny,Jurgen Melzer,Hard,A,3,1
20100222,2010,Fernando Gonzalez,David Ferrer,Clay,A,3,0
20100222,2010,Ivo Karlovic,Mardy Fish,Hard,A,3,1
20100222,2010,Novak Djokovic,Marcos Baghdatis,Hard,A,3,1
20100222,2010,David Ferrer,Juan Carlos Ferrero,Clay,A,3,1
20100222,2010,Ernests Gulbis,Ivo Karlovic,Hard,A,3,1
20100222,2010,Novak Djokovic,Mikhail Youzhny,Hard,A,3,1
20100305,2010,Bernard Tomic,Tsung Hua Yang,Hard,D,5,1
20100305,2010,Denis Istomin,Di Wu,Hard,D,5,1
20100305,2010,Pablo Cuevas,Jose Hernandez,Hard,D,5,1
20100305,2010,Uladzimir Ignatik,Potito Starace,Clay,D,5,0
20100305,2010,Treat Conrad Huey,Tatsuma Ito,Carpet,D,5,0
20100305,2010,Yong Kyu Lim,Andrey Golubev,Clay,D,5,0
20100305,2010,Michal Przysiezny,Jarkko Nieminen,Hard,D,5,0
20100305,2010,Illya Marchenko,Andis Juska,Hard,D,5,1
20100305,2010,Lukas Lacko,Daniel Koellerer,Hard,D,5,1
20100305,2010,Peter Polansky,Carlos Salamanca,Clay,D,5,0
20100305,2010,Federico Zeballos,Yohny Romero,Clay,D,5,0
20100305,2010,Todor Enev,Benjamin Balleret,Hard,D,5,0
20100305,2010,Karim Maamoun,Rares Cuzdriorean,Hard,D,5,1
20100305,2010,Adam Kellner,Jaak Poldma,Hard,D,5,1
20100305,2010,James Mcgee,Haluk Akkoyun,Carpet,D,5,1
20100305,2010,James Ward,Laurynas Grigelis,Hard,D,5,1
20100305,2010,Ariez Elyaas Deen Heshaam,Christopher Rungkat,Hard,D,5,0
20100305,2010,Julen Uriguen,Bruno Rodriguez,Clay,D,5,0
20100305,2010,Predrag Rusevski,Ismar Gorcic,Clay,D,5,1
20100305,2010,Stian Boretti,Blaz Kavcic,Hard,D,5,0
20100305,2010,Aqeel Khan,Hiu Tung Yu,Hard,D,5,0
20100305,2010,Diego Galeano,Alexander Blom,Clay,D,5,1
20100305,2010,Ivan Miranda,Rafael Arevalo,Clay,D,5,1
20100305,2010,Rui Machado,Frederik Nielsen,Clay,D,5,1
20100305,2010,Jose Rubin Statham,Harshana Godamanna,Clay,D,5,1
20100305,2010,Peerakiat Siriluethaiwattana,Michael Leong,Hard,D,5,1
20100305,2010,Tomas Berdych,Olivier Rochus,Clay,D,5,1
20100305,2010,Ivo Karlovic,Nicolas Lapentti,Hard,D,5,1
20100305,2010,Stan Wawrinka,Nicolas Almagro,Clay,D,5,1
20100305,2010,Philipp Kohlschreiber,Gael Monfils,Hard,D,5,0
20100305,2010,Igor Kunitsyn,Somdev Devvarman,Hard,D,5,1
20100305,2010,John Isner,Viktor Troicki,Clay,D,5,0
20100305,2010,Robin Soderling,Eduardo Schwank,Hard,D,5,1
20100305,2010,Chu Huan Yi,Peter Luczak,Hard,D,5,0
20100305,2010,Ze Zhang,Farrukh Dustov,Hard,D,5,1
20100305,2010,Marcel Felder,Victor Estrella,Hard,D,5,1
20100305,2010,Alexander Bury,Fabio Fognini,Clay,D,5,0
20100305,2010,Cecil Mamiit,Go Soeda,Carpet,D,5,0
20100305,2010,Kyu Tae Im,Mikhail Kukushkin,Clay,D,5,0
20100305,2010,Lukasz Kubot,Henri Kontinen,Hard,D,5,1
20100305,2010,Sergiy Stakhovsky,Deniss Pavlovs,Hard,D,5,1
20100305,2010,Martin Klizan,Jurgen Melzer,Hard,D,5,0
20100305,2010,Milos Raonic,Santiago Giraldo,Clay,D,5,0
20100305,2010,Mauricio Estivariz,Roman Recarte,Clay,D,5,0
20100305,2010,Thomas Oger,Grigor Dimitrov,Hard,D,5,0
20100305,2010,Marcos Baghdatis,Sherif Sabry,Hard,D,5,1
20100305,2010,Kornel Bardoczky,Jurgen Zopp,Hard,D,5,0
20100305,2010,Conor Niland,Marsel Ilhan,Carpet,D,5,1
20100305,2010,Ricardas Berankis,Daniel Evans,Hard,D,5,1
20100305,2010,Sunu Wahyu Trijati,Yew Ming Si,Hard,D,5,1
20100305,2010,Christopher Diaz Figueroa,Cesar Ramirez,Clay,D,5,0
20100305,2010,Aldin Setkic,Dimitar Grabuloski,Clay,D,5,1
20100305,2010,Grega Zemlja,Erling Tveit,Hard,D,5,1
20100305,2010,Cheuk Wai Hui,Aisam Ul Haq Qureshi,Hard,D,5,0
20100305,2010,Ramon Delgado,Martijn Van Haasteren,Clay,D,5,1
20100305,2010,Marcelo Arevalo,Mauricio Echazu,Clay,D,5,0
20100305,2010,Frederico Gil,Martin Pedersen,Clay,D,5,1
20100305,2010,Daniel King Turner,Rajeev Rajapakse,Clay,D,5,1
20100305,2010,Cyril Jacobe,Kittipong Wachiramanowong,Hard,D,5,0
20100305,2010,Radek Stepanek,Xavier Malisse,Clay,D,5,1
20100305,2010,Marin Cilic,Giovanni Lapentti,Hard,D,5,1
20100305,2010,David Ferrer,Marco Chiudinelli,Clay,D,5,1
20100305,2010,Jo-Wilfried Tsonga,Benjamin Becker,Hard,D,5,1
20100305,2010,Rohan Bopanna,Mikhail Youzhny,Hard,D,5,0
20100305,2010,Novak Djokovic,Sam Querrey,Clay,D,5,1
20100305,2010,Joachim Johansson,Leonardo Mayer,Hard,D,5,0
20100305,2010,Peter Luczak,Tsung Hua Yang,Hard,D,3,1
20100305,2010,Ze Zhang,Denis Istomin,Hard,D,5,0
20100305,2010,Martin Cuevas,Jhonson Garcia,Hard,D,3,0
20100305,2010,Uladzimir Ignatik,Simone Bolelli,Clay,D,3,0
20100305,2010,Tatsuma Ito,Cecil Mamiit,Carpet,D,3,1
20100305,2010,Andrey Golubev,Hyun Joon Kim,Clay,D,3,1
20100305,2010,Jarkko Nieminen,Lukasz Kubot,Hard,D,5,1
20100305,2010,Andis Juska,Sergiy Stakhovsky,Hard,D,5,0
20100305,2010,Lukas Lacko,Jurgen Melzer,Hard,D,5,0
20100305,2010,Steven Diez,Santiago Giraldo,Clay,D,5,0
20100305,2010,Mauricio Doria Medina,Luis David Martinez,Clay,D,3,1
20100305,2010,Benjamin Balleret,Grigor Dimitrov,Hard,D,5,0
20100305,2010,Mohamed Safwat,Marcos Baghdatis,Hard,D,5,0
20100305,2010,Jurgen Zopp,Adam Kellner,Hard,D,5,1
20100305,2010,Marsel Ilhan,James Mcgee,Carpet,D,3,1
20100305,2010,James Ward,Ricardas Berankis,Hard,D,5,0
20100305,2010,Mohd Assri Merzuki,David Agung Susanto,Hard,D,3,0
20100305,2010,Christopher Diaz Figueroa,Bruno Rodriguez,Clay,D,3,0
20100305,2010,Aldin Setkic,Predrag Rusevski,Clay,D,5,1
20100305,2010,Fredrik Ask,Luka Gregorc,Hard,D,3,0
20100305,2010,Aisam Ul Haq Qureshi,Hiu Tung Yu,Hard,D,5,1
20100305,2010,Alexander Blom,Paulo Carvallo,Clay,D,3,1
20100305,2010,Alvaro Raposo De Oliveira,Marcelo Arevalo,Clay,D,3,1
20100305,2010,Frederik Nielsen,Pedro Sousa,Clay,D,3,0
20100305,2010,Daniel King Turner,Harshana Godamanna,Clay,D,5,0
20100305,2010,Michael Leong,Kittipong Wachiramanowong,Hard,D,3,0
20100305,2010,Steve Darcis,Jan Hajek,Clay,D,3,1
20100305,2010,Julio Cesar Campozano,Antonio Veic,Hard,D,3,0
20100305,2010,David Ferrer,Stan Wawrinka,Clay,D,5,1
20100305,2010,Jo-Wilfried Tsonga,Simon Greul,Hard,D,5,0
20100305,2010,Mikhail Youzhny,Somdev Devvarman,Hard,D,5,1
20100305,2010,Novak Djokovic,John Isner,Clay,D,5,1
20100305,2010,Robin Soderling,Leonardo Mayer,Hard,D,5,1
20100305,2010,Bernard Tomic,Hsin Han Lee,Hard,D,3,1
20100305,2010,Murad Inoyatov,Di Wu,Hard,D,5,0
20100305,2010,Jesus Francisco Felix,Ariel Behar,Hard,D,3,0
20100305,2010,Filippo Volandri,Andrei Vasilevski,Clay,D,3,1
20100305,2010,Francis Casey Alcantara,Go Soeda,Carpet,D,3,0
20100305,2010,Mikhail Kukushkin,Yong Kyu Lim,Clay,D,3,1
20100305,2010,Michal Przysiezny,Henri Kontinen,Hard,D,5,0
20100305,2010,Karlis Lejnieks,Ivan Sergeyev,Hard,D,3,0
20100305,2010,Daniel Koellerer,Martin Klizan,Hard,D,3,0
20100305,2010,Juan Sebastian Cabal,Milos Raonic,Clay,D,3,1
20100305,2010,Marco Antonio Rojas,Piero Luisi,Clay,D,3,0
20100305,2010,Tzvetan Mihov,Thomas Oger,Hard,D,3,0
20100305,2010,Sherif Sabry,Christopher Koutrouzas,Hard,D,3,1
20100305,2010,Vladimir Ivanov,Marton Fucsovics,Hard,D,3,1
20100305,2010,Baris Erguden,Barry King,Carpet,D,3,0
20100305,2010,Daniel Evans,Laurynas Grigelis,Hard,D,5,0
20100305,2010,Ariez Elyaas Deen Heshaam,Sunu Wahyu Trijati,Hard,D,3,0
20100305,2010,Wilfredo Gonzalez,Cesar Ramirez,Clay,D,3,0
20100305,2010,Lazar Magdincev,Ismar Gorcic,Clay,D,5,0
20100305,2010,Aljaz Bedene,Stian Boretti,Hard,D,3,1
20100305,2010,Siu Fai Kelvin Lam,Yasir Khan,Hard,D,5,1
20100305,2010,Nicolas Salama,Claudio Dias Conduto,Clay,D,3,1
20100305,2010,Sebastian Moreno,Sergio Galdos,Clay,D,3,0
20100305,2010,Martin Pedersen,Leonardo Tavares,Clay,D,3,1
20100305,2010,Rajeev Rajapakse,Jose Rubin Statham,Clay,D,5,0
20100305,2010,Cyril Jacobe,Peerakiat Siriluethaiwattana,Hard,D,3,0
20100305,2010,Christophe Rochus,Lukas Dlouhy,Clay,D,3,0
20100305,2010,Ivan Dodig,Ivan Endara,Hard,D,3,1
20100305,2010,Marco Chiudinelli,Nicolas Almagro,Clay,D,3,0
20100305,2010,Julien Benneteau,Benjamin Becker,Hard,D,3,1
20100305,2010,Teymuraz Gabashvili,Rohan Bopanna,Hard,D,3,0
20100305,2010,Sam Querrey,Viktor Troicki,Clay,D,3,1
20100305,2010,David Nalbandian,Andreas Vinciguerra,Hard,D,5,1
20100306,2010,Dudi Sela,Nicolas Massu,Clay,D,5,0
20100306,2010,Fernando Gonzalez,Harel Levy,Clay,D,5,1
20100306,2010,Fernando Gonzalez,Dudi Sela,Clay,D,5,1
20100306,2010,Harel Levy,Jorge Aguilar,Clay,D,3,0
20100311,2010,Juan Ignacio Chela,Victor Hanescu,Hard,M,3,0
