player_id,player_name,elo_global,elo_hard,elo_clay,elo_grass,elo_carpet
104417,Robin Soderling,1875.6206653734293,1818.2911946811407,1749.64146653026,1564.9626476904787,1500.0
104424,Go Soeda,1480.0502750715377,1462.8897975045222,1447.4531993788469,1422.1640160035902,1531.263693206478
104433,Frank Dancevic,1459.2576534659515,1427.8204437088107,1416.2831616561193,1478.6997858836746,1500.0
104446,Dinko Halachev,1481.2651465125707,1500.0,1482.5316648789717,1500.0,1500.0
104453,Michael Ryderstedt,1447.796802891443,1451.9981698402332,1486.5387234240638,1500.0,1500.0
104454,Murad Inoyatov,1437.8769515584934,1453.3435446265485,1483.236928222728,1500.0,1500.0
104460,Dustin Brown,1527.7027986679568,1473.1935191219886,1451.3018636840636,1524.0841864087913,1500.0
104465,Martin Emmrich,1485.916124326694,1500.0,1500.0,1485.4374186863345,1500.0
104467,Lamine Ouahab,1522.7982638628341,1479.8382497396658,1536.5070762280868,1500.0,1500.0
104468,Gilles Simon,1609.959696124785,1604.9722834284805,1494.7953053709064,1534.2452854564642,1500.0
104469,Erling Tveit,1468.0676591404801,1483.263693206478,1484.0,1500.0,1500.0
104470,Komlavi Loglo,1496.66845009894,1497.927668480127,1500.0,1500.0,1500.0
104471,Ivan Dodig,1511.9974324303728,1417.8937771993603,1570.2914881541162,1554.6403590330372,1500.0
104473,Walter Trusendi,1480.2959993976394,1500.0,1479.710390299126,1500.0,1500.0
104476,Louk Sorensen,1482.6337308977159,1472.598909280127,1502.7480968999375,1500.0,1500.0
104477,Jorge Aguilar,1505.6630899738548,1516.0,1485.1772643353956,1500.0,1500.0
104479,Sarvar Ikramov,1464.3318212661718,1466.6150835402489,1500.0046636433055,1500.0,1500.0
104489,Barry King,1499.5840404470055,1485.9360546379373,1500.0,1500.0,1516.0
104494,Adrian Ungur,1417.5876293096283,1470.3607463937924,1384.6591040811675,1444.2850008549528,1500.0
104495,Florin Mergea,1496.1598268644511,1495.7145974959094,1500.0,1500.0,1500.0
104499,Jimmy Wang,1493.2188490922733,1498.5044176577012,1468.736306793522,1487.6992444241791,1500.0
104500,Somdev Devvarman,1482.1286821910085,1526.2136328444615,1438.1590566706732,1436.0036382568394,1500.0
104503,Guillermo Hormazabal,1490.8129657714544,1500.0,1491.7447951292204,1500.0,1500.0
104505,Konstantin Kravchuk,1375.8160452011246,1347.2650532157495,1515.3517565360467,1456.650913493399,1500.0
104512,Ergun Zorlu,1467.0911639785832,1500.0,1500.0,1467.7312076807673,1500.0
104516,Arnau Brugues Davi,1483.933336980135,1497.4997193114855,1482.8143726092374,1500.0,1500.0
104523,Frederico Gil,1530.0896674302212,1477.7736770745867,1535.494370759268,1441.4007079046632,1500.0
104527,Stan Wawrinka,1563.2327135159455,1588.0310157234476,1511.2082529067843,1560.7265046722077,1500.0
104534,Dudi Sela,1546.011692023347,1533.0860037765308,1311.2560696066942,1546.6088029470247,1500.0
104535,Daniel Garza,1536.0983113143316,1535.9106307098202,1497.121217886825,1500.0,1500.0
104542,Jo-Wilfried Tsonga,1573.1475137483187,1642.9765276559885,1597.2667136057191,1655.1964340652112,1500.0
104545,John Isner,1604.388957898235,1581.5968876765119,1656.2407879682999,1672.507976693066,1500.0
104547,Horacio Zeballos,1591.5253452583904,1508.2618026933555,1573.1600589071113,1403.2795563184054,1500.0
104548,Brian Baker,1465.743675028064,1416.816127492078,1524.5855739120639,1512.192610526932,1500.0
104550,Ricardo Hocevar,1450.1321493887026,1484.0677385044403,1468.8458008359714,1500.0,1500.0
104557,Andis Juska,1475.3907758595033,1428.6746688483054,1556.003209722693,1500.0,1501.5337629686426
104559,Teymuraz Gabashvili,1467.4505651812096,1462.2141561171386,1505.9922098869426,1431.0460008930045,1500.0
